comment_id,comment_text
5873789,"There is nobody who'd like to see the loathsome Trump out of the White House more than me, but being an incompetent, narcissistic bigot isn't a ""high crime or misdemeanor.""

I wouldn't be surprised if Trump has indeed committed impeachable offenses, and if so I hope they come to light sooner rather than later. (When the Russia investigation is finally concluded, I expect there to plenty of ""there"" there.) But, until that happens, we have to wait. 

Removing people from office because they're offensive is a very slippery slope and would be a disastrous precedent for the nation. Sorry, Mario. I agree that Trump's ""lack of moral leadership and his own racism and hatred disqualify him from being president."" Sadly, that isn't a sound Constitutional argument for impeachment."
5874233,Now this is truly an idiot. He thinks stealing a bus is the best way to flee. Hard for see and fast.
5874251,"Ask a stupid question, get a stupid answer."
5874324,"Sorry Bill, you are wrong. Most of the ideas of the time before and after the war have nothing to do with your singular view of 'the left'...it's 150 year digestion of history by thousands of thinker, writers and plain folk. I have read some and off course the north profited but in the end the system of owning people was disgusting, stupid, wrong and was, sort of, ended. Then a hundreds year later ended again, and now we have folks who want to gloss over these facts."
5874384,"With all of Nick's intrepid reporting on police corruption/abuse/malfeasance and now Kaneshiro's Korrupt Klowns, I believe it is he who will be needing a ""safe house"" soon.

Thank you, Nick and keep it up. Please. For us....the citizen-hostages of this podunk village run by imbeciles."
5874414,"I think this travel ban was enacted in reaction to that guy who was returned in a comatose state, as well as the ""lesser"" concerns over US people still held captive in NK.

I don't know what this accomplishes, other than saving the US the resources that typically have to go into dealing with trying to get detained US citizens back.  Common sense should tell them not to go there in the first place.

Seems kinda backward, really.  The US trying to PREVENT people from going in. . . .????

Let 'em.  Just make clear that if they do, and if they get detained, they're on their own.  Why expend resources on either side of the issue?  ""Banning"" implicates the expenditure of resources to prevent.  Just as ""rescuing"", or negotiating returns, or making diplomatic efforts is resource expenditure.

It's like Hawaii's stupid hikers.  They go out and do stupid stuff thinking they're made of steel, then get into trouble.  Just tell 'em ahead of time:  ""No rescue if you're stupid.""  Then, let 'em go."
5874554,"""seems like they decided to stay and fight against Trump politically, socially...""

LMAO, so it ""seems"" you just admitted you (D)onkeys are all hypocrites. 

Here, let me remind you that the KKK leader Byrd mentored Hilary Clinton and she endorses the neo-Nazis! http://www.snopes.com/clinton-byrd-photo-klan/"
5874705,"Unfortunately, because both teams suck, aCSU fan could say the same thing."
5874790,In fact this sort of activity is one of the ONLY duties a proper Constitutionally limited federal government should be performing.  This idiot is no different from every other leftist idiot. For them it's complete government control or nothing.  They don't understand the Constitution at all.
5874818,"[Either you are one of those benefiting from the system and willing to carry the water too, or you have never looked very deeply into these cases]
Why am I not surprised you provided no source?  Also why am I not surprised you function under an idiotic ""you're either with us or against us"" black-and-white thinking.
[they will never chose the citizen over the gov]
So in every appeals case where there is no jury involved, just judges judging lower court judges, the government always wins, huh?  We don't have Miranda warnings because the Supreme Court, again no jury, decided with the government, amirite?  Or abortion rights because the Supreme Court, again no jury, decided with the Texas state government, amirite?  Or...
Might I suggest you stop commenting about stuff you clearly have no idea what you are talking about?"
5874905,Many are either too cowardly or so opportunistic that they believe they can benefit either personally or politically by a Trump presidency.
5874908,"It's to prevent ""stupid"" from basically committing suicide and the US wasting resources in an attempt to rescue US Citizens trying to get out of NK at some point when ""stupid"" experiences a moment of lucidity and realizes NK is NOT their friend or some utopian paradise!"
5875225,"Curious, because there's a fair percentage of drunk drivers out there, does that represent everyone who drives a car?

The ""gun culture"" I've been in since I was a young child was, and still is, one of safety and respect.  This idiot doesn't represent my gun culture."
5875329,Good.  This is one moron who should not be allowed to have weapons.  Thankfully his little boy didn't have to pay for his stupidity.
5875578,"My Dad (a science teacher) taught me the series as 
B.S. -- Bull Shit
M.S. -- More of the Same
Ph.D. -- Piled Higher and Deeper"
5875744,"Yeah, I said you're disgusting.
And you're more disgusting now."
5876089,"He's a billionaire, president of the USA and married to a super model and you're sitting at a keyboard with nothing to do but complain.........Who's the idiot?"
5876094,the majority of teachers in the public school system are useless. Their only interest is wages and time off.
5876199,"Man you're a jerk, no I don't hate the ""big bad gubmit"" or OSHA, my gosh. It was merely an observation that OSHA played a major role in inspections at that plant and decided when and when not to inspect (and the link YOU posted even points that out). How about you try getting off that elitist soap box you're standing on and trying having a conversation with someone without belittling them. Have a terrible day now."
